TransactionID,DateTime,CustomerID,CustomerName,Age,Gender,Country,City,ProductID,ProductName,Category,Price,Quantity,TotalAmount,DiscountApplied,PaymentMethod,OrderStatus,DeliveryDate,ReviewRating,Feedback
TXN1606,2023-07-31 01:12:00,6765,Raymond Riley,52,Male,Nigeria,Port Abigailhaven,P5606,Smartphone Case,Accessories,64.15,9,523.79,53.56,Bank Transfer,Cancelled,2023-08-05 01:12:00,4.1,Candidate sure give.
TXN1607,2023-08-03 09:30:00,1425,Eric Robles,40,Female,Taiwan,Port Jeffreyfort,P5607,Laptop Stand,Office Supplies,447.68,6,2193.14,492.94,PayPal,Cancelled,2023-08-08 09:30:00,1.4,Large ahead commercial argue.
TXN1608,2023-09-07 04:06:00,5706,Patrick Johnson PhD,58,Female,Lesotho,East Michaelmouth,P5608,Running Shoes,Clothing,87.48,2,167.0,7.96,Credit Card,Pending,2023-09-12 04:06:00,4.2,Give your feel.
TXN1609,2023-05-13 06:56:00,6899,Ashley Snow,69,Female,Uzbekistan,Zacharytown,P5609,Office Chair,Furniture,348.43,9,2922.73,213.14,PayPal,Completed,2023-05-14 06:56:00,1.7,See standard improve mind feel country.
TXN1610,2023-09-06 19:15:00,9385,Carlos Schneider,25,Other,Iran,Leonardville,P5610,Wireless Headphones,Electronics,148.28,4,579.96,13.16,PayPal,Cancelled,2023-09-09 19:15:00,2.4,Administration strategy add pick executive law clear detail.
TXN1611,2023-09-18 03:09:00,4467,Manuel Davidson,59,Other,French Guiana,Michaelland,P5611,Electric Toothbrush,Personal Care,200.58,8,1310.15,294.49,Credit Card,Cancelled,2023-09-19 03:09:00,4.8,Trade suggest long report final.
TXN1612,2023-04-07 10:38:00,5638,Jessica George,69,Male,Ireland,Stevenberg,P5612,Wireless Headphones,Electronics,9.87,4,35.81999999999999,3.66,Cash,Cancelled,2023-04-08 10:38:00,1.2,Team information watch attention exist.
TXN1613,2023-06-30 04:45:00,1696,Jeffrey Parker,60,Female,New Zealand,South Larry,P5613,Kitchen Blender,Appliances,254.64,4,1001.04,17.52,Bank Transfer,Completed,2023-07-02 04:45:00,2.6,Set child material citizen small.
TXN1614,2023-03-17 17:12:00,2196,Susan Edwards,21,Female,Namibia,Cummingsberg,P5614,Smartphone Case,Accessories,414.97,10,3737.69,412.01,Cash,Cancelled,2023-03-23 17:12:00,1.6,Quickly appear ready administration condition.
TXN1615,2023-10-05 00:57:00,4838,Crystal Gates,69,Other,Guinea,East Karen,P5615,Yoga Mat,Fitness,268.46,4,961.54,112.3,Cash,Pending,2023-10-08 00:57:00,2.6,Main from loss west population.
TXN1616,2023-07-01 02:27:00,4343,Miguel Perez,72,Male,China,Rachaelfort,P5616,Smartphone Case,Accessories,298.95,9,2336.21,354.34,Credit Card,Pending,2023-07-08 02:27:00,4.3,Lay list man class pressure management.
TXN1617,2023-06-21 03:18:00,2921,Victoria Sullivan,57,Female,Jersey,Thompsonmouth,P5617,Laptop Stand,Office Supplies,367.25,7,2145.15,425.6,Bank Transfer,Cancelled,2023-06-28 03:18:00,2.4,Me before interview movie table heart.
TXN1618,2023-06-29 14:08:00,9941,Danny Kelley,60,Other,Korea,North Joshuafort,P5618,Yoga Mat,Fitness,206.45,4,810.06,15.74,PayPal,Cancelled,2023-07-03 14:08:00,1.4,Born what give language.
TXN1619,2023-10-12 07:40:00,7040,Ryan Lee,66,Male,Ecuador,Jonesborough,P5619,Running Shoes,Clothing,311.0,8,2115.56,372.44,Bank Transfer,Cancelled,2023-10-14 07:40:00,4.4,Anyone past accept everybody.
TXN1620,2023-04-09 15:36:00,1473,Stephen Johnson,53,Female,Mongolia,Martinstad,P5620,Electric Toothbrush,Personal Care,388.57,8,2686.67,421.89,Credit Card,Cancelled,2023-04-11 15:36:00,2.1,Into chance another ever.
TXN1621,2023-07-25 23:57:00,1693,Tammy Garcia,32,Male,Tuvalu,New Derekfort,P5621,LED Desk Lamp,Home Decor,251.97,2,471.18,32.76,PayPal,Pending,2023-07-27 23:57:00,1.1,Service example red six.
TXN1622,2023-03-29 05:44:00,9656,Renee Rojas,68,Female,Sudan,Lake Nancy,P5622,Kitchen Blender,Appliances,141.42,8,996.03,135.33,Credit Card,Pending,2023-04-04 05:44:00,1.6,Meeting light yourself produce throw wall themselves kitchen.
TXN1623,2023-05-23 18:01:00,2758,Diane Gonzalez,51,Other,United States of America,Port Audrey,P5623,Office Chair,Furniture,248.58,8,1922.01,66.63,Bank Transfer,Completed,2023-05-28 18:01:00,4.7,Catch me catch why its carry.
TXN1624,2023-08-21 07:11:00,8106,Roger Thomas,46,Other,Tonga,Lake Emily,P5624,Running Shoes,Clothing,375.96,3,1004.5800000000002,123.3,Bank Transfer,Completed,2023-08-28 07:11:00,3.5,College admit score set eight method capital.
TXN1625,2023-05-30 14:24:00,2267,Tammy Mccullough,74,Female,Belize,South James,P5625,Office Chair,Furniture,301.2,7,2043.67,64.73,PayPal,Cancelled,2023-06-06 14:24:00,2.0,Pattern benefit less store hand agent.
TXN1626,2023-08-16 14:45:00,8404,Amber Brown,46,Male,Turkmenistan,Schwartzton,P5626,Yoga Mat,Fitness,484.58,4,1785.61,152.71,Bank Transfer,Cancelled,2023-08-23 14:45:00,2.6,Positive shoulder reality short cup now coach.
TXN1627,2023-06-07 17:49:00,5957,James Park,63,Female,Ghana,Davidsonmouth,P5627,Yoga Mat,Fitness,482.0,9,3500.71,837.29,Credit Card,Cancelled,2023-06-14 17:49:00,3.7,Remember personal speech.
TXN1628,2023-06-07 10:00:00,2788,Whitney Ford,51,Female,Japan,East Coltonhaven,P5628,Electric Toothbrush,Personal Care,192.0,7,1085.36,258.64,Bank Transfer,Completed,2023-06-08 10:00:00,1.3,Whose entire apply.
TXN1629,2023-03-04 08:28:00,4320,Alyssa Hernandez,46,Male,Fiji,Port William,P5629,Running Shoes,Clothing,424.42,1,353.77,70.65,Cash,Pending,2023-03-08 08:28:00,3.0,Commercial garden fall green hear.
TXN1630,2023-02-24 10:23:00,4395,Latasha Miller,53,Male,Greenland,Castilloberg,P5630,Smartphone Case,Accessories,55.05,3,147.67000000000002,17.48,PayPal,Pending,2023-02-28 10:23:00,3.2,Road second staff alone since society exactly bag.
TXN1631,2023-01-29 22:01:00,2320,Sophia Ramirez,59,Female,Falkland Islands (Malvinas),New Michelefort,P5631,Bluetooth Speaker,Electronics,369.88,5,1815.17,34.23,PayPal,Completed,2023-01-31 22:01:00,2.7,Number tree response indeed government indicate.
TXN1632,2023-05-25 12:16:00,4602,Mark Williams,56,Other,Seychelles,Port Kenneth,P5632,Laptop Stand,Office Supplies,149.98,9,1190.78,159.04,Cash,Completed,2023-05-27 12:16:00,4.8,Method lot environment food floor.
TXN1633,2023-03-15 18:43:00,9696,Mary Wolfe,64,Other,Mayotte,Glennshire,P5633,Electric Toothbrush,Personal Care,327.71,1,307.79999999999995,19.91,Credit Card,Completed,2023-03-19 18:43:00,2.1,General fine tonight recently yard family.
TXN1634,2023-03-19 04:46:00,7570,Joanna Pena,40,Male,Bhutan,Pruittburgh,P5634,Bluetooth Speaker,Electronics,245.71,10,2246.93,210.17,Credit Card,Pending,2023-03-23 04:46:00,1.2,Billion push should.
TXN1635,2023-06-03 21:37:00,6426,Mary Mccullough,32,Other,United Arab Emirates,North Jeremy,P5635,Kitchen Blender,Appliances,403.59,8,3184.74,43.98,Bank Transfer,Completed,2023-06-07 21:37:00,2.1,Allow experience member car avoid pay.
TXN1636,2023-09-15 13:50:00,4688,Victoria Brady,74,Other,Pakistan,Port Jessestad,P5636,Office Chair,Furniture,406.43,3,1039.4299999999998,179.86,Credit Card,Completed,2023-09-16 13:50:00,3.9,Knowledge hundred film government partner enter.
TXN1637,2023-01-17 02:24:00,9927,Maria Watson,28,Other,Mozambique,Randallfurt,P5637,LED Desk Lamp,Home Decor,489.43,2,831.12,147.74,Cash,Pending,2023-01-19 02:24:00,1.2,Open break area concern still play nothing.
TXN1638,2023-08-08 23:52:00,2359,Nathan Browning,45,Other,Egypt,East Nathanville,P5638,Yoga Mat,Fitness,395.11,5,1740.08,235.47,Bank Transfer,Completed,2023-08-10 23:52:00,3.6,Small meeting put player.
TXN1639,2023-08-28 05:15:00,5042,Melissa Thompson,48,Female,Venezuela,Josephhaven,P5639,Running Shoes,Clothing,418.01,2,738.61,97.41,PayPal,Pending,2023-09-01 05:15:00,1.3,Popular so right hotel step floor.
TXN1640,2023-12-12 01:15:00,2494,Monica Robinson,44,Male,Nigeria,Tammychester,P5640,Wireless Headphones,Electronics,177.08,5,850.23,35.17,Bank Transfer,Completed,2023-12-16 01:15:00,2.7,Still part too future.
TXN1641,2023-02-23 13:34:00,5371,Kevin Lozano,34,Female,Saint Vincent and the Grenadines,Andersonside,P5641,Wireless Headphones,Electronics,388.21,10,3397.82,484.28,Credit Card,Pending,2023-02-24 13:34:00,4.1,Guess have structure room explain wear certain.
TXN1642,2023-10-21 05:08:00,5102,Jacob Salas MD,25,Other,Congo,Port Lesliefurt,P5642,Wireless Headphones,Electronics,146.01,3,410.64,27.39,Cash,Cancelled,2023-10-28 05:08:00,3.1,Could street the another democratic hit work address.
TXN1643,2023-08-10 20:09:00,9243,Valerie Smith,73,Male,Costa Rica,New Josephfort,P5643,Running Shoes,Clothing,287.35,6,1565.78,158.32,Cash,Completed,2023-08-12 20:09:00,3.4,Think what past space.
TXN1644,2023-01-22 13:31:00,6054,Victoria Fisher,57,Other,Albania,Cesarside,P5644,Electric Toothbrush,Personal Care,185.04,7,1280.3,14.98,Credit Card,Cancelled,2023-01-23 13:31:00,4.2,Number country tend once.
TXN1645,2023-04-17 10:53:00,8071,Jody Brown,63,Other,Italy,Camacholand,P5645,Kitchen Blender,Appliances,406.52,4,1484.27,141.81,Credit Card,Pending,2023-04-21 10:53:00,3.2,Travel thing growth fire.
TXN1646,2023-01-30 03:24:00,1702,David Rivera,26,Other,Slovenia,Loganbury,P5646,Laptop Stand,Office Supplies,461.1,8,3087.59,601.21,PayPal,Cancelled,2023-01-31 03:24:00,3.4,Blood financial deep floor hope these whole.
TXN1647,2023-06-16 00:23:00,6850,Alison Mendoza,52,Male,Madagascar,Annaville,P5647,Office Chair,Furniture,239.01,9,2143.82,7.27,Credit Card,Pending,2023-06-23 00:23:00,5.0,Perform remain take value without popular.
TXN1648,2023-02-18 18:20:00,6994,Anthony Grant,61,Other,Denmark,East Cheryl,P5648,LED Desk Lamp,Home Decor,294.53,3,750.13,133.46,PayPal,Pending,2023-02-24 18:20:00,2.6,Level test fact newspaper particularly through wait.
TXN1649,2023-07-15 21:48:00,5148,Kelly Johnson,49,Other,Northern Mariana Islands,Brianfort,P5649,Bluetooth Speaker,Electronics,156.62,3,448.15,21.71,PayPal,Pending,2023-07-17 21:48:00,3.1,Democratic future four fall cup near open.
TXN1650,2023-06-15 22:40:00,9150,Cory Brown,25,Male,Benin,Reedtown,P5650,Office Chair,Furniture,491.29,3,1321.1799999999998,152.69,Bank Transfer,Cancelled,2023-06-19 22:40:00,3.7,Night where student trade.
TXN1651,2023-11-19 00:17:00,2848,Michael Beck,40,Male,Swaziland,East Matthewstad,P5651,Bluetooth Speaker,Electronics,23.84,5,112.82,6.38,Credit Card,Pending,2023-11-23 00:17:00,4.0,Method country down experience.
TXN1652,2023-05-22 07:06:00,5263,Mr. Timothy Lowe,65,Female,Portugal,North Mark,P5652,Bluetooth Speaker,Electronics,150.63,6,792.74,111.04,PayPal,Cancelled,2023-05-25 07:06:00,3.8,Her prevent table head say.
TXN1653,2023-09-23 08:03:00,1965,Ashley Parks,38,Male,Denmark,North Toddland,P5653,Laptop Stand,Office Supplies,104.3,4,384.79,32.41,PayPal,Pending,2023-09-27 08:03:00,4.8,Customer security concern.
TXN1654,2023-05-18 23:36:00,5427,Ashley Stark,43,Male,Israel,Shaunview,P5654,Kitchen Blender,Appliances,360.53,2,615.0899999999999,105.97,Credit Card,Pending,2023-05-19 23:36:00,2.9,Mean street particularly now purpose.
TXN1655,2023-07-30 15:51:00,4866,Jonathan Harper,23,Male,Heard Island and McDonald Islands,Hillberg,P5655,Yoga Mat,Fitness,299.97,2,497.24000000000007,102.7,Cash,Completed,2023-08-02 15:51:00,4.7,Policy program strong around against with phone spend.
TXN1656,2023-10-07 12:10:00,8323,Shelby Underwood DVM,35,Male,Morocco,South Kathryn,P5656,Office Chair,Furniture,252.56,7,1737.46,30.46,Cash,Pending,2023-10-08 12:10:00,1.2,Know behavior break world should economic then.
TXN1657,2023-06-24 21:15:00,4355,Frank Phillips,40,Male,Kyrgyz Republic,Newmanchester,P5657,Smartphone Case,Accessories,315.54,7,2022.4500000000005,186.33,Cash,Pending,2023-06-28 21:15:00,2.8,Rule sign score choose military change four radio.
TXN1658,2023-09-19 13:35:00,3492,Jaime Johnson,60,Female,Netherlands Antilles,Hayshaven,P5658,Running Shoes,Clothing,483.93,5,2212.78,206.87,Bank Transfer,Pending,2023-09-23 13:35:00,4.7,Address personal process address.
TXN1659,2023-11-18 21:19:00,7567,Dean Freeman,40,Male,Hungary,Lake Nicoleview,P5659,Laptop Stand,Office Supplies,20.36,4,74.75999999999999,6.68,PayPal,Pending,2023-11-20 21:19:00,4.0,Large tax policy and.
TXN1660,2023-03-06 20:58:00,5270,Joshua Rivera,53,Male,Indonesia,West Danielville,P5660,Electric Toothbrush,Personal Care,401.26,10,3970.03,42.57,Bank Transfer,Cancelled,2023-03-13 20:58:00,3.1,Join against yes home pass.
TXN1661,2023-05-14 07:25:00,2152,Michael Lee,40,Female,Vietnam,South Gabriella,P5661,Electric Toothbrush,Personal Care,348.7,2,640.39,57.01,Credit Card,Cancelled,2023-05-16 07:25:00,2.8,Mother body country building.
TXN1662,2023-02-15 21:08:00,7524,Jennifer Cameron,75,Other,Western Sahara,North Cathymouth,P5662,Kitchen Blender,Appliances,109.51,7,724.6800000000001,41.89,Cash,Pending,2023-02-20 21:08:00,2.9,Control detail north chance shoulder.
TXN1663,2023-11-21 11:12:00,3578,William Maddox,19,Other,Korea,Hernandezborough,P5663,Electric Toothbrush,Personal Care,391.84,6,1969.76,381.28,Bank Transfer,Completed,2023-11-26 11:12:00,2.4,Shoulder staff purpose power.
TXN1664,2023-03-27 23:30:00,9067,Alicia Brown,63,Female,Malawi,New Bryanland,P5664,Office Chair,Furniture,256.41,6,1375.6,162.86,Credit Card,Cancelled,2023-03-31 23:30:00,3.1,Rock environment interesting other Republican book fear.
TXN1665,2023-02-17 12:43:00,9121,Veronica Owens,56,Other,Mozambique,South Dean,P5665,Laptop Stand,Office Supplies,440.52,3,1152.06,169.5,Cash,Completed,2023-02-23 12:43:00,3.7,Respond five among baby oil wrong ready environmental.
TXN1666,2023-09-12 04:05:00,2993,Carlos Stevenson,19,Other,Solomon Islands,Jessicaburgh,P5666,Smartphone Case,Accessories,242.81,9,2042.12,143.17,PayPal,Cancelled,2023-09-18 04:05:00,4.7,Where million media rule possible few.
TXN1667,2023-06-05 13:35:00,9112,Jason Williams,47,Male,Venezuela,Garciaborough,P5667,Running Shoes,Clothing,150.1,8,974.97,225.83,PayPal,Completed,2023-06-08 13:35:00,4.4,Run difference old town.
TXN1668,2023-08-22 06:42:00,7646,Kristine Ewing,46,Male,Luxembourg,South Tracyfurt,P5668,Yoga Mat,Fitness,53.96,5,248.1,21.7,PayPal,Cancelled,2023-08-27 06:42:00,1.8,Ten miss safe opportunity.
TXN1669,2023-12-28 03:46:00,6790,Susan Kennedy,45,Other,Suriname,Wagnerhaven,P5669,Wireless Headphones,Electronics,258.47,10,2162.22,422.48,PayPal,Completed,2024-01-01 03:46:00,1.2,Step require particular article scientist statement eat.
TXN1670,2023-09-15 08:19:00,8856,Seth Dennis,59,Other,Bosnia and Herzegovina,North William,P5670,Wireless Headphones,Electronics,196.24,5,816.01,165.19,Credit Card,Completed,2023-09-16 08:19:00,4.3,Front must strong course few name.
TXN1671,2023-11-05 08:33:00,4658,Carlos Wu,59,Female,Ethiopia,Timothyfurt,P5671,Yoga Mat,Fitness,233.2,1,219.64,13.56,Cash,Completed,2023-11-09 08:33:00,1.2,Home say music real onto husband strategy.
TXN1672,2023-12-27 10:48:00,9041,Jeffrey Wright,29,Male,Djibouti,Juliestad,P5672,Electric Toothbrush,Personal Care,119.51,1,119.47,0.04,Credit Card,Cancelled,2024-01-02 10:48:00,4.7,Whom energy story vote letter.
TXN1673,2023-11-15 08:07:00,8174,Nicole Bradley,32,Female,Christmas Island,Kennedyhaven,P5673,Smartphone Case,Accessories,366.8,9,3163.8,137.4,Cash,Completed,2023-11-18 08:07:00,2.9,Country sea month feel.
TXN1674,2023-12-06 20:00:00,7160,Jennifer Harris MD,75,Female,Brazil,South Kristen,P5674,Running Shoes,Clothing,470.51,1,413.78,56.73,PayPal,Completed,2023-12-08 20:00:00,4.5,Wide whom like police something heart.
TXN1675,2023-12-10 12:25:00,7266,Angela Dillon,72,Male,Spain,Amyton,P5675,Kitchen Blender,Appliances,159.24,1,150.57000000000002,8.67,PayPal,Cancelled,2023-12-12 12:25:00,4.9,Nor poor image star.
TXN1676,2023-05-19 01:11:00,7324,Robert Castillo,22,Female,Bhutan,South David,P5676,Wireless Headphones,Electronics,244.39,10,2217.3,226.6,Bank Transfer,Completed,2023-05-24 01:11:00,4.2,Rock thought debate bring wall.
TXN1677,2023-09-08 17:49:00,9820,Kelsey Martinez,73,Female,El Salvador,Baileyshire,P5677,LED Desk Lamp,Home Decor,259.29,5,1059.83,236.62,Bank Transfer,Pending,2023-09-11 17:49:00,1.7,Either turn minute lawyer.
TXN1678,2023-06-22 09:58:00,6963,Amy Horn,25,Other,Oman,Ryantown,P5678,Kitchen Blender,Appliances,403.72,2,690.73,116.71,PayPal,Cancelled,2023-06-24 09:58:00,3.0,Large purpose tax peace race.
TXN1679,2023-02-19 01:47:00,7536,Ashley Ellis,43,Male,Guinea,South Christinaberg,P5679,Bluetooth Speaker,Electronics,469.9,6,2268.31,551.09,Bank Transfer,Cancelled,2023-02-20 01:47:00,3.1,Top less those concern.
TXN1680,2023-05-22 23:50:00,6284,Mark Long,74,Female,Ireland,Chadtown,P5680,Wireless Headphones,Electronics,311.67,2,620.7800000000001,2.56,Cash,Pending,2023-05-23 23:50:00,3.7,Change fund challenge.
TXN1681,2023-11-09 00:27:00,8660,Tammy Barry,60,Other,Congo,Lake Lindsey,P5681,Yoga Mat,Fitness,473.12,2,823.84,122.4,Cash,Cancelled,2023-11-14 00:27:00,3.7,Order compare member clearly situation benefit.
TXN1682,2023-04-16 19:16:00,3983,Christopher Haas,39,Male,Papua New Guinea,Lake Bryce,P5682,Bluetooth Speaker,Electronics,284.53,1,263.29,21.24,Credit Card,Completed,2023-04-22 19:16:00,2.5,Continue score join.
TXN1683,2023-04-11 14:53:00,8259,Benjamin Scott,74,Male,Saint Vincent and the Grenadines,Bradleymouth,P5683,Laptop Stand,Office Supplies,302.0,2,517.1,86.9,Credit Card,Completed,2023-04-16 14:53:00,3.2,Any same successful image every song now.
TXN1684,2023-07-07 13:17:00,6483,Joseph Nguyen,43,Other,Niger,Port Brian,P5684,Running Shoes,Clothing,168.36,8,1293.67,53.21,Credit Card,Completed,2023-07-10 13:17:00,2.9,But that analysis chance court herself.
TXN1685,2023-08-30 21:45:00,1275,Gina Potter,29,Female,New Zealand,New Amanda,P5685,Running Shoes,Clothing,443.04,9,3197.55,789.81,PayPal,Cancelled,2023-09-01 21:45:00,1.5,Marriage back remember religious now impact.
TXN1686,2023-11-13 21:59:00,8718,Sandra Burns,24,Female,Morocco,Port Lauratown,P5686,Laptop Stand,Office Supplies,159.71,3,418.07,61.06,Credit Card,Completed,2023-11-17 21:59:00,1.9,Information believe how image do hospital soldier.
TXN1687,2023-03-30 17:27:00,7568,Timothy Davis,31,Other,Mayotte,West David,P5687,Smartphone Case,Accessories,205.12,4,759.1,61.38,Credit Card,Pending,2023-04-04 17:27:00,1.9,Economy most his.
TXN1688,2023-08-21 18:58:00,5848,Matthew Gross,21,Male,Portugal,Lake Timothychester,P5688,Office Chair,Furniture,384.24,2,729.0,39.48,Credit Card,Pending,2023-08-23 18:58:00,3.4,Claim before art market actually special claim.
TXN1689,2023-08-06 06:00:00,2482,Kenneth Willis,24,Other,Cambodia,Coffeystad,P5689,Laptop Stand,Office Supplies,27.91,2,45.29,10.53,Credit Card,Cancelled,2023-08-13 06:00:00,1.4,Official but bring.
TXN1690,2023-04-17 23:22:00,1000,Rebecca Taylor,75,Male,Israel,West Michael,P5690,Bluetooth Speaker,Electronics,188.03,10,1574.33,305.97,PayPal,Cancelled,2023-04-20 23:22:00,2.5,Source agreement character option garden this.
TXN1691,2023-09-18 02:05:00,4642,Dwayne Hubbard,49,Other,Bouvet Island (Bouvetoya),North John,P5691,Yoga Mat,Fitness,375.44,1,324.03,51.41,Cash,Cancelled,2023-09-20 02:05:00,4.7,Wall rule history eight continue car charge.
TXN1692,2023-04-22 16:05:00,1744,Kyle Robinson,47,Other,Bahrain,Port Courtneyshire,P5692,Laptop Stand,Office Supplies,39.71,1,38.73,0.98,Cash,Completed,2023-04-29 16:05:00,3.8,Keep rich seat run as draw born Mrs.
TXN1693,2023-10-30 16:07:00,4431,Mark Barber,73,Female,Congo,North Robinborough,P5693,Bluetooth Speaker,Electronics,44.93,4,168.77,10.95,PayPal,Cancelled,2023-11-03 16:07:00,3.8,Employee official onto month.
TXN1694,2023-12-04 01:09:00,2550,Heather Reese,74,Female,Mozambique,Calebstad,P5694,Wireless Headphones,Electronics,430.17,3,1164.31,126.2,Cash,Cancelled,2023-12-09 01:09:00,4.4,Learn third matter how.
TXN1695,2023-01-15 14:21:00,1575,Cassandra Smith,23,Other,Turkmenistan,Elizabethfort,P5695,Running Shoes,Clothing,220.32,1,210.88,9.44,Credit Card,Completed,2023-01-16 14:21:00,3.6,From team themselves she get.
TXN1696,2023-04-02 00:41:00,1036,Norma Miller,59,Female,Paraguay,South Tracyview,P5696,Running Shoes,Clothing,272.56,1,239.43,33.13,Credit Card,Completed,2023-04-03 00:41:00,1.5,Receive foot now travel network arrive.
TXN1697,2023-07-25 14:32:00,9669,Mathew King,32,Male,Guam,West Vanessa,P5697,Kitchen Blender,Appliances,490.57,7,3185.97,248.02,Credit Card,Completed,2023-07-29 14:32:00,2.4,To party pay get.
TXN1698,2023-05-14 04:19:00,7747,Tara Lewis,60,Other,Congo,Port Wendy,P5698,Electric Toothbrush,Personal Care,412.0,3,1092.97,143.03,Credit Card,Pending,2023-05-16 04:19:00,2.7,Option line surface.
TXN1699,2023-08-17 18:45:00,2211,Yvette Anderson,56,Female,Montenegro,Torresfurt,P5699,Running Shoes,Clothing,345.57,6,2028.76,44.66,Bank Transfer,Completed,2023-08-22 18:45:00,2.8,Want scientist form over section.
